Aug_P05_0001	Aug_P05_0020	Aug_P05_0213	Aug_P06_0001	Aug_P06_0024	Aug_P06_0500	Aug_P06_1000	Aug_P07_0001	Aug_P07_0025	Aug_P07_0500	Aug_P07_1000	Jan_B08_0001	Jan_B08_0020	Jan_B08_0500	Jan_B08_1000	Jan_B16_0001	Jan_B16_0020	Jan_B16_0500	Jan_B16_1000	Mar_M02_0001	Mar_M02_0320	Mar_M02_1000	Mar_M03_0001	Mar_M03_0020	Mar_M04_0001	Mar_M04_0020	Mar_M05_0020	Mar_M05_0120	Mar_M06_0020	May_P01_0001	May_P01_0020	May_P01_0417	May_P03_0001	May_P03_0015	May_P03_0447	May_P04_0001	May_P04_0015	May_P04_0500	May_P04_1000	Nov_N02_0020	Nov_N03_0020	Nov_N03_0300	Nov_N04_0020	Nov_N04_1000
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	28	0	0	0	0	70	0	28	0	0	0	0	0	54	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	104	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	14	0	0	0	25	0	0	0	30	0	0	34	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	450	54	0	89	0	0	0	66	0	15	911	0	0	0	0	0	0	365	0	0	0	0	0	0	0	0	0	0	564	0	0	42	0
0	0	0	0	0	65	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	277
0	754	55	0	329	1130	0	0	48	537	0	66	0	0	0	130	150	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	10	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	4	0	0	0	75	0	0	3	0	36	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	14
0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0
0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	559	383	0	0	8369	0	9	0	19496	132	3192	2176	1377	807	6763	1504	0	91	1794	91	124	296	11067	697	3893	1187	1778	957	12	0	287	8	75	236	0	27	471	314	8483	0	87	1606	81
0	0	0	0	0	0	0	0	0	0	0	82	34	0	0	212	164	0	0	140	0	25	55	920	76	184	73	90	39	0	0	0	0	0	0	0	0	36	0	226	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	332	0	0	45	0	0	0	24	0	0	0	13	0	0	0	0	0	0	0	0	0	0	14	26	4	0	0	13	0	0	0	0	0	0	0	0	0	0	21	12	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	50	0	0	0	0	105	0	0	0	0	0	0	10	0	0	80	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	85
0	0	0	0	0	137	0	0	0	82	82	118	124	0	961	43	18	70	347	28	363	493	159	293	49	63	19	108	112	0	0	0	0	0	0	0	0	0	57	0	0	12	0	3007
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	141	0	217	340	0	137	342	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	4	0	0	0	26	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57
0	0	0	0	0	0	0	0	0	0	0	0	24	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	52	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	3	0
0	0	0	0	0	39	0	0	0	21	0	31	35	0	0	71	22	0	0	19	0	0	0	332	0	54	0	46	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	113	5	0	0	14	12	4	0	9	0	303	124	90	0	56	4	0	0	0	0	0	0	0	0	0	0	0	14	28	38	150	0	42	48	79	30	0	34	1285	1075	62	106	0
0	0	0	0	0	79	0	0	0	62	25	538	505	104	0	0	0	0	0	0	60	0	0	0	0	0	0	0	519	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0
0	0	16	0	0	37	0	0	0	17	0	20	0	0	0	0	0	0	0	0	54	0	13	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62	187	0	105	63	21	0	0	0	40	0	201	120	44	0	38	7	0	0	0	0	0	0	0	0	0	0	0	86	0	0	22	0	27	0	0	67	0	17	163	0	44	225	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	13	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	16	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	7	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	2	0	156	92	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
0	0	15	0	0	0	0	0	0	0	0	173	106	53	0	0	0	0	0	0	0	0	0	0	0	0	0	19	80	0	0	0	0	0	0	0	0	0	0	114	41	41	303	0
23	58	20	18	0	86	0	0	0	221	0	239	193	72	0	136	21	0	0	42	0	0	0	335	0	91	0	78	188	12	0	42	0	0	0	0	0	127	18	597	84	30	309	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	66	16	16	26	0	0	23	6	0	0	54	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	131	7	0	67	0	74	0	6	0	0	0	93	0	0	77	32	0	0	5	0	0	12	139	29	0	6	75	0	0	0	0	0	0	0	0	0	0	0	355	25	36	0	0
14	517	339	0	0	2889	33	33	26	1264	80	418	324	254	222	1330	220	0	24	399	13	39	0	977	63	592	194	255	137	255	523	3149	150	322	1318	616	165	1191	369	1564	534	932	131	0
0	0	0	0	0	0	0	0	0	0	0	22	47	0	0	0	0	0	0	0	0	0	13	34	0	0	0	58	16	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0
0	27	24	0	0	426	0	0	0	791	0	3218	2095	1231	61	100	0	0	0	40	126	0	0	15	0	0	0	98	2819	0	0	88	0	0	39	0	0	610	110	72	0	28	584	0
0	0	0	0	0	0	0	0	0	0	0	42	21	0	0	0	0	0	0	0	0	0	0	61	0	26	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	129	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	16	10	0	0	0	17
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411	0	0	0	0	0	0	89	180	113	173	0	41	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0
0	0	0	0	0	70	13	0	0	0	0	590	348	55	20	37	21	24	0	100	503	0	0	464	14	166	90	796	71	0	0	0	0	0	0	0	0	0	0	77	0	0	8	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	121	78	45	0	0	75	0	0	38	0	0	0	225	37	22	21	165	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	42	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	9	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	21	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	18	0	0	227	0	0	0	173	0	1738	1232	450	84	201	81	0	0	125	180	0	0	461	0	86	34	74	214	0	0	84	0	0	0	0	0	0	0	399	15	0	353	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0
0	0	0	0	0	0	0	0	0	0	0	108	18	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	20	0	0	0	0	0	0	0	9	0	0	0	0
0	0	67	0	0	394	0	0	0	1029	68	566	649	108	0	68	0	0	0	0	105	0	0	137	0	0	0	124	527	0	0	98	53	0	0	0	126	79	57	271	0	377	772	33
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
18	205	32	32	31	76	0	0	0	70	0	0	0	0	62	217	0	0	0	0	0	0	0	549	17	122	0	0	0	0	26	0	0	0	13	0	31	51	0	554	0	0	32	0
0	0	0	0	0	0	0	0	0	0	15	0	0	0	37	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	819
0	0	0	0	0	38	0	0	0	0	0	134	140	21	26	124	64	0	0	76	5	5	15	615	11	166	70	64	57	0	0	18	0	0	0	0	0	53	10	57	0	0	78	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	50	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	16	0	0	0	294	0	0	0	6	146	54	37	36	1352	0	0	71	35	0	3749	1471	0	27	0	9	0	0	16	0	0	232	0	0	10	0	0	11	2220	10	0	0	15	47
0	0	0	0	0	0	0	0	0	34	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	6	0	0
28	262	16	0	0	3603	0	0	0	1467	24	179	88	17	227	1991	366	32	0	424	165	0	71	3398	121	1252	158	70	10	0	0	0	0	0	0	0	0	0	4	666	0	20	8	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	18	0	88	74	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	1476	206	0	103	40	0	0	0	301	0	559	471	94	0	913	132	0	0	67	0	0	0	166	21	241	79	93	168	0	16	0	0	0	9	7	0	19	0	2035	405	57	316	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	119	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	0	70	0	0	85	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	17	64	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	118	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	25	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	21	0	0	121	0	6	0	175	6	417	156	206	11	0	0	29	0	0	825	0	0	0	0	0	0	16	99	0	0	23	0	0	11	0	0	23	0	0	0	156	15	0
0	993	119	0	0	1342	0	0	0	3031	10	2408	1474	383	80	5380	1067	93	0	1126	47	0	288	7665	668	4087	1153	1260	1760	11	0	367	0	29	118	0	0	353	116	5269	871	265	1799	0
9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	38	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	91	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10	0	0	0	219	0	0	0	60	0	77	20	7	14	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	15	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	20	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	556	17	0	0	0	0	0	0	36	0	70	30	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	61	396	65	185	0
70	9	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0
0	0	0	0	0	43	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0
0	43	75	0	0	1000	0	0	0	785	0	226	168	90	0	28	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	49	0	0	0	0	0	0	0	40	0	0	176	0
0	0	0	0	0	0	0	0	0	0	10	0	0	0	14	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8588	4044	507	1357	495	7110	52	1289	58	2575	661	4838	6914	846	251	4014	797	0	0	878	249	0	395	4914	667	3256	866	3828	672	1655	2650	25082	1006	2409	3011	2374	3260	9019	2027	22158	2686	25806	3322	43
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	8	0	0	5	0	0	167	109	77	0	714	126	0	0	524	0	0	187	5373	181	841	152	36	33	0	0	27	0	6	9	0	9	0	0	69	0	0	0	0
0	6	0	0	0	147	0	0	0	26	0	0	12	0	13	1208	215	0	7	348	0	0	84	2961	132	984	168	25	0	0	0	0	0	0	0	0	0	0	0	1299	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	208	0	8	105	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
0	0	0	0	0	41	0	0	0	15	0	316	479	109	0	55	0	0	0	51	32	0	0	140	36	27	0	18	250	0	0	0	0	0	0	0	0	89	0	32	0	74	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	17	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293
0	57	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	4	0	0	82	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	8	0	0	8	0	0	0	0	29	165	142	17	17	6	0	0	44	6	0	135	0	9	0	0	0	26	103	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	34	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	28	5	0	0	0	0	33
0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	118	0	0	0	0	14	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	27	0	0	14	0	0	0	68	0	0
0	0	0	0	0	13	0	0	0	0	0	48	0	0	73	32	0	0	0	0	0	0	0	411	19	88	27	12	0	0	0	0	0	0	20	0	0	37	17	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	10	24	0	0	35	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	8	0	0	0	0	0
0	144	48	0	16	57	0	0	0	234	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	349	89	0	164	0
